Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-01,2020,1,1,,-0.8,Unknown,-5.2,Unknown,-3.0,Unknown,21.0,Unknown,0.0,Unknown,0.0,Unknown,0.4,Unknown,0.2,Unknown,29.0,Unknown,28.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-02,2020,1,2,,1.7,Unknown,-5.1,Unknown,-1.7,Unknown,19.7,Unknown,0.0,Unknown,1.6,Unknown,1.0,Unknown,2.0,Unknown,26.0,Unknown,28.0,Unknown,33.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-03,2020,1,3,,1.3,Unknown,-2.1,Unknown,-0.4,Unknown,18.4,Unknown,0.0,Unknown,0.0,Unknown,0.2,Unknown,0.2,Unknown,21.0,Unknown,29.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-04,2020,1,4,,-1.7,Unknown,-3.8,Unknown,-2.8,Unknown,20.8,Unknown,0.0,Unknown,0.0,Unknown,2.8,Unknown,1.6,Unknown,21.0,Unknown,31.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-05,2020,1,5,,-0.1,Unknown,-4.4,Unknown,-2.3,Unknown,20.3,Unknown,0.0,Unknown,0.0,Unknown,14.6,Unknown,9.6,Unknown,23.0,Unknown,28.0,Unknown,54.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-06,2020,1,6,,-0.3,Unknown,-9.4,Unknown,-4.9,Unknown,22.9,Unknown,0.0,Unknown,0.0,Unknown,11.4,Unknown,6.5,Unknown,35.0,Unknown,28.0,Unknown,72.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-07,2020,1,7,,0.9,Unknown,-11.2,Unknown,-5.2,Unknown,23.2,Unknown,0.0,Unknown,0.0,Unknown,4.6,Unknown,2.2,Unknown,41.0,E,31.0,Unknown,67.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-08,2020,1,8,,-7.7,Unknown,-13.9,Unknown,-10.8,Unknown,28.8,Unknown,0.0,Unknown,0.0,Unknown,5.4,Unknown,2.4,Unknown,42.0,Unknown,32.0,Unknown,65.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-09,2020,1,9,,0.2,Unknown,-13.4,Unknown,-6.6,Unknown,24.6,Unknown,0.0,Unknown,1.0,Unknown,0.0,T,1.0,Unknown,44.0,Unknown,13.0,Unknown,52.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-10,2020,1,10,,2.7,Unknown,-1.7,Unknown,0.5,Unknown,17.5,Unknown,0.0,Unknown,0.0,T,0.0,Unknown,0.0,T,38.0,Unknown,28.0,Unknown,37.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-11,2020,1,11,,-1.7,Unknown,-13.6,Unknown,-7.7,Unknown,25.7,Unknown,0.0,Unknown,0.0,Unknown,2.6,Unknown,1.6,Unknown,40.0,Unknown,36.0,Unknown,46.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-12,2020,1,12,,-11.2,Unknown,-14.9,Unknown,-13.1,Unknown,31.1,Unknown,0.0,Unknown,0.0,Unknown,0.2,Unknown,0.0,T,40.0,Unknown,7.0,Unknown,37.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-13,2020,1,13,,-5.5,Unknown,-12.2,Unknown,-8.9,Unknown,26.9,Unknown,0.0,Unknown,0.0,Unknown,0.2,Unknown,0.0,T,40.0,Unknown,8.0,Unknown,33.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-14,2020,1,14,,0.7,Unknown,-5.5,Unknown,-2.4,Unknown,20.4,Unknown,0.0,Unknown,0.0,Unknown,1.0,Unknown,1.0,Unknown,40.0,Unknown,27.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-15,2020,1,15,,0.1,Unknown,-2.2,Unknown,-1.1,Unknown,19.1,Unknown,0.0,Unknown,0.0,Unknown,0.6,Unknown,0.2,Unknown,41.0,Unknown,27.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-16,2020,1,16,,-1.8,Unknown,-11.9,Unknown,-6.9,Unknown,24.9,Unknown,0.0,Unknown,0.0,Unknown,2.6,Unknown,2.0,Unknown,42.0,Unknown,33.0,Unknown,54.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-17,2020,1,17,,-8.5,Unknown,-13.9,Unknown,-11.2,Unknown,29.2,Unknown,0.0,Unknown,0.0,Unknown,0.4,Unknown,0.0,T,40.0,Unknown,9.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-18,2020,1,18,,-6.6,Unknown,-11.4,Unknown,-9.0,Unknown,27.0,Unknown,0.0,Unknown,0.0,Unknown,10.6,Unknown,9.4,Unknown,40.0,Unknown,11.0,Unknown,52.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-19,2020,1,19,,-7.0,Unknown,-21.4,Unknown,-14.2,Unknown,32.2,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,49.0,Unknown,34.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-20,2020,1,20,,-3.8,Unknown,-23.1,Unknown,-13.5,Unknown,31.5,Unknown,0.0,Unknown,0.0,Unknown,1.2,Unknown,0.2,Unknown,48.0,Unknown,30.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-21,2020,1,21,,-1.6,Unknown,-8.2,Unknown,-4.9,Unknown,22.9,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,47.0,Unknown,24.0,Unknown,46.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-22,2020,1,22,,0.9,Unknown,-1.7,Unknown,-0.4,Unknown,18.4,Unknown,0.0,Unknown,0.0,Unknown,7.4,Unknown,5.8,Unknown,47.0,Unknown,22.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-23,2020,1,23,,0.9,Unknown,-0.6,Unknown,0.2,Unknown,17.8,Unknown,0.0,Unknown,0.0,Unknown,3.4,Unknown,3.0,Unknown,53.0,Unknown,9.0,Unknown,32.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-24,2020,1,24,,2.4,Unknown,-0.7,Unknown,0.9,Unknown,17.1,Unknown,0.0,Unknown,0.4,Unknown,0.4,Unknown,0.8,Unknown,54.0,Unknown,9.0,Unknown,46.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-25,2020,1,25,,2.1,Unknown,0.0,Unknown,1.1,Unknown,16.9,Unknown,0.0,Unknown,1.0,Unknown,3.0,Unknown,5.2,Unknown,54.0,Unknown,8.0,Unknown,37.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-26,2020,1,26,,0.6,Unknown,-2.5,Unknown,-1.0,Unknown,19.0,Unknown,0.0,Unknown,0.0,Unknown,2.4,Unknown,1.2,Unknown,50.0,Unknown,32.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-27,2020,1,27,,-0.6,Unknown,-3.4,Unknown,-2.0,Unknown,20.0,Unknown,0.0,Unknown,0.0,Unknown,1.0,Unknown,0.6,Unknown,50.0,Unknown,30.0,Unknown,33.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-28,2020,1,28,,-2.9,Unknown,-6.7,Unknown,-4.8,Unknown,22.8,Unknown,0.0,Unknown,0.0,Unknown,0.8,Unknown,0.6,Unknown,51.0,Unknown,27.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-29,2020,1,29,,-6.2,Unknown,-9.7,Unknown,-8.0,Unknown,26.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,51.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-30,2020,1,30,,-2.9,Unknown,-6.6,Unknown,-4.8,Unknown,22.8,Unknown,0.0,Unknown,0.0,Unknown,1.0,Unknown,0.8,Unknown,51.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-01-31,2020,1,31,,-0.1,Unknown,-3.1,Unknown,-1.6,Unknown,19.6,Unknown,0.0,Unknown,0.0,Unknown,0.8,Unknown,0.8,Unknown,51.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-01,2020,2,1,,0.8,Unknown,-2.3,Unknown,-0.8,Unknown,18.8,Unknown,0.0,Unknown,0.0,Unknown,0.8,Unknown,2.0,Unknown,51.0,Unknown,27.0,Unknown,32.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-02,2020,2,2,,0.9,Unknown,-0.7,Unknown,0.1,Unknown,17.9,Unknown,0.0,Unknown,0.0,Unknown,4.2,Unknown,2.0,Unknown,52.0,Unknown,31.0,Unknown,52.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-03,2020,2,3,,1.8,Unknown,-1.6,Unknown,0.1,Unknown,17.9,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,53.0,Unknown,28.0,Unknown,55.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-04,2020,2,4,,-0.8,Unknown,-8.3,Unknown,-4.6,Unknown,22.6,Unknown,0.0,Unknown,0.0,Unknown,3.0,Unknown,1.6,Unknown,53.0,Unknown,31.0,Unknown,68.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-05,2020,2,5,,-3.9,Unknown,-13.5,Unknown,-8.7,Unknown,26.7,Unknown,0.0,Unknown,0.0,Unknown,0.2,Unknown,0.0,T,56.0,Unknown,23.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-06,2020,2,6,,-2.1,Unknown,-15.3,Unknown,-8.7,Unknown,26.7,Unknown,0.0,Unknown,0.0,Unknown,0.6,Unknown,1.0,Unknown,56.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-07,2020,2,7,,-4.0,Unknown,-19.8,Unknown,-11.9,Unknown,29.9,Unknown,0.0,Unknown,0.0,Unknown,0.4,Unknown,0.4,Unknown,56.0,Unknown,28.0,Unknown,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-08,2020,2,8,,-12.2,Unknown,-25.4,Unknown,-18.8,Unknown,36.8,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,56.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-09,2020,2,9,,-2.8,Unknown,-16.9,Unknown,-9.9,Unknown,27.9,Unknown,0.0,Unknown,0.0,Unknown,4.8,Unknown,4.8,Unknown,56.0,Unknown,28.0,Unknown,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-10,2020,2,10,,-1.6,Unknown,-14.0,Unknown,-7.8,Unknown,25.8,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,59.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-11,2020,2,11,,-1.2,Unknown,-15.1,Unknown,-8.2,Unknown,26.2,Unknown,0.0,Unknown,0.0,Unknown,1.8,Unknown,1.6,Unknown,58.0,Unknown,29.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-12,2020,2,12,,1.9,Unknown,-17.7,Unknown,-7.9,Unknown,25.9,Unknown,0.0,Unknown,0.0,Unknown,1.0,Unknown,0.6,Unknown,60.0,Unknown,24.0,Unknown,61.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-13,2020,2,13,,-14.4,Unknown,-23.3,Unknown,-18.9,Unknown,36.9,Unknown,0.0,Unknown,0.0,Unknown,0.8,Unknown,0.2,Unknown,59.0,Unknown,31.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-14,2020,2,14,,-7.9,Unknown,-20.9,Unknown,-14.4,Unknown,32.4,Unknown,0.0,Unknown,0.0,Unknown,0.2,Unknown,0.2,Unknown,60.0,Unknown,20.0,Unknown,37.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-15,2020,2,15,,-3.1,Unknown,-9.6,Unknown,-6.4,Unknown,24.4,Unknown,0.0,Unknown,0.0,Unknown,3.0,Unknown,2.8,Unknown,58.0,Unknown,24.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-16,2020,2,16,,-4.2,Unknown,-10.4,Unknown,-7.3,Unknown,25.3,Unknown,0.0,Unknown,0.0,Unknown,3.4,Unknown,1.6,Unknown,55.0,Unknown,31.0,Unknown,58.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-17,2020,2,17,,-4.8,Unknown,-10.9,Unknown,-7.9,Unknown,25.9,Unknown,0.0,Unknown,0.0,Unknown,0.6,Unknown,0.2,Unknown,61.0,Unknown,10.0,Unknown,41.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-18,2020,2,18,,-1.5,Unknown,-9.6,Unknown,-5.6,Unknown,23.6,Unknown,0.0,Unknown,0.0,Unknown,10.2,Unknown,5.6,Unknown,62.0,Unknown,29.0,Unknown,72.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-19,2020,2,19,,-8.0,Unknown,-11.2,Unknown,-9.6,Unknown,27.6,Unknown,0.0,Unknown,0.0,Unknown,13.2,Unknown,5.2,Unknown,76.0,Unknown,28.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-20,2020,2,20,,-6.9,Unknown,-27.6,Unknown,-17.3,Unknown,35.3,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,82.0,Unknown,3.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-21,2020,2,21,,1.3,Unknown,-19.9,Unknown,-9.3,Unknown,27.3,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,81.0,Unknown,24.0,Unknown,61.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-22,2020,2,22,,4.4,Unknown,-6.0,Unknown,-0.8,Unknown,18.8,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,79.0,Unknown,22.0,Unknown,32.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-23,2020,2,23,,5.6,Unknown,-6.9,Unknown,-0.7,Unknown,18.7,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,72.0,Unknown,21.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-24,2020,2,24,,3.1,Unknown,-6.3,Unknown,-1.6,Unknown,19.6,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,70.0,Unknown,31.0,Unknown,41.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-25,2020,2,25,,-0.7,Unknown,-10.7,Unknown,-5.7,Unknown,23.7,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,68.0,Unknown,33.0,Unknown,41.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-26,2020,2,26,,-3.7,Unknown,-10.7,Unknown,-7.2,Unknown,25.2,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,68.0,Unknown,5.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-27,2020,2,27,,-8.5,Unknown,-14.9,Unknown,-11.7,Unknown,29.7,Unknown,0.0,Unknown,0.0,Unknown,6.8,Unknown,4.2,Unknown,59.0,Unknown,31.0,Unknown,65.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-28,2020,2,28,,-8.0,Unknown,-9.8,Unknown,-8.9,Unknown,26.9,Unknown,0.0,Unknown,0.0,Unknown,14.2,Unknown,7.6,Unknown,66.0,Unknown,32.0,Unknown,55.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-02-29,2020,2,29,,-3.5,Unknown,-22.4,Unknown,-13.0,Unknown,31.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,72.0,Unknown,30.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-01,2020,3,1,,3.2,Unknown,-11.0,Unknown,-3.9,Unknown,21.9,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,72.0,Unknown,12.0,Unknown,48.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-02,2020,3,2,,0.8,Unknown,-12.9,Unknown,-6.1,Unknown,24.1,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,72.0,Unknown,30.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-03,2020,3,3,,3.6,Unknown,-10.7,Unknown,-3.6,Unknown,21.6,Unknown,0.0,Unknown,0.0,Unknown,2.7,Unknown,1.4,Unknown,72.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-04,2020,3,4,,-0.5,Unknown,-8.1,Unknown,-4.3,Unknown,22.3,Unknown,0.0,Unknown,0.0,Unknown,0.8,Unknown,0.8,Unknown,74.0,Unknown,31.0,Unknown,52.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-05,2020,3,5,,-0.9,Unknown,-14.9,Unknown,-7.9,Unknown,25.9,Unknown,0.0,Unknown,0.0,Unknown,10.6,Unknown,7.8,Unknown,73.0,Unknown,8.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-06,2020,3,6,,-2.2,Unknown,-18.9,Unknown,-10.6,Unknown,28.6,Unknown,0.0,Unknown,0.0,Unknown,1.2,Unknown,0.5,Unknown,82.0,Unknown,32.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-07,2020,3,7,,3.9,Unknown,-18.9,Unknown,-7.5,Unknown,25.5,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,82.0,Unknown,19.0,Unknown,33.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-08,2020,3,8,,10.2,Unknown,-6.2,Unknown,2.0,Unknown,16.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,82.0,Unknown,18.0,Unknown,37.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-09,2020,3,9,,8.1,Unknown,-3.2,Unknown,2.5,Unknown,15.5,Unknown,0.0,Unknown,1.1,Unknown,0.8,Unknown,1.7,Unknown,74.0,Unknown,31.0,Unknown,39.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-10,2020,3,10,,-1.6,Unknown,-10.4,Unknown,-6.0,Unknown,24.0,Unknown,0.0,Unknown,1.8,Unknown,1.2,Unknown,2.6,Unknown,73.0,Unknown,31.0,Unknown,50.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-11,2020,3,11,,1.4,Unknown,-9.9,Unknown,-4.3,Unknown,22.3,Unknown,0.0,Unknown,0.0,Unknown,4.2,Unknown,3.0,Unknown,68.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-12,2020,3,12,,5.4,Unknown,-0.3,Unknown,2.6,Unknown,15.4,Unknown,0.0,Unknown,4.8,Unknown,0.4,Unknown,5.4,Unknown,68.0,Unknown,10.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-13,2020,3,13,,2.5,Unknown,-1.7,Unknown,0.4,Unknown,17.6,Unknown,0.0,Unknown,0.2,Unknown,1.6,Unknown,1.1,Unknown,64.0,Unknown,27.0,Unknown,89.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-14,2020,3,14,,-1.3,Unknown,-5.9,Unknown,-3.6,Unknown,21.6,Unknown,0.0,Unknown,0.0,Unknown,0.0,T,0.0,T,64.0,Unknown,32.0,Unknown,55.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-15,2020,3,15,,-1.4,Unknown,-13.7,Unknown,-7.6,Unknown,25.6,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,64.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-16,2020,3,16,,0.3,Unknown,-7.8,Unknown,-3.8,Unknown,21.8,Unknown,0.0,Unknown,0.0,Unknown,1.8,Unknown,1.4,Unknown,64.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-17,2020,3,17,,0.3,Unknown,-11.9,Unknown,-5.8,Unknown,23.8,Unknown,0.0,Unknown,0.0,Unknown,1.2,Unknown,0.6,Unknown,63.0,Unknown,28.0,Unknown,58.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-18,2020,3,18,,2.4,Unknown,-11.1,Unknown,-4.4,Unknown,22.4,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,63.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-19,2020,3,19,,4.9,Unknown,-3.9,Unknown,0.5,Unknown,17.5,Unknown,0.0,Unknown,15.4,Unknown,0.0,Unknown,15.4,Unknown,62.0,Unknown,10.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-20,2020,3,20,,1.2,Unknown,-10.9,Unknown,-4.9,Unknown,22.9,Unknown,0.0,Unknown,0.2,Unknown,0.8,Unknown,0.8,Unknown,59.0,Unknown,33.0,Unknown,67.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-21,2020,3,21,,-3.5,Unknown,-17.9,Unknown,-10.7,Unknown,28.7,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,59.0,Unknown,28.0,Unknown,33.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-22,2020,3,22,,-0.2,Unknown,-16.2,Unknown,-8.2,Unknown,26.2,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,56.0,Unknown,13.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-23,2020,3,23,,3.5,Unknown,-6.6,Unknown,-1.6,Unknown,19.6,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,52.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-24,2020,3,24,,6.2,Unknown,-8.8,Unknown,-1.3,Unknown,19.3,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,48.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-25,2020,3,25,,5.5,Unknown,-0.5,Unknown,2.5,Unknown,15.5,Unknown,0.0,Unknown,19.4,Unknown,0.0,T,19.4,Unknown,44.0,Unknown,28.0,Unknown,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-26,2020,3,26,,11.0,M,0.6,M,6.0,M,12.0,M,0.0,M,2.2,Unknown,0.0,Unknown,2.2,Unknown,39.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-27,2020,3,27,,6.2,Unknown,-4.9,Unknown,0.7,Unknown,17.3,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,32.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-28,2020,3,28,,8.7,Unknown,-0.2,Unknown,4.3,Unknown,13.7,Unknown,0.0,Unknown,0.0,T,0.0,Unknown,0.0,T,22.0,E,7.0,Unknown,46.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-29,2020,3,29,,6.7,Unknown,1.5,Unknown,4.1,Unknown,13.9,Unknown,0.0,Unknown,4.6,Unknown,0.0,Unknown,4.6,Unknown,20.0,Unknown,9.0,Unknown,59.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-30,2020,3,30,,4.8,Unknown,0.7,Unknown,2.8,Unknown,15.2,Unknown,0.0,Unknown,0.2,Unknown,0.0,T,0.2,Unknown,17.0,Unknown,3.0,Unknown,42.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-03-31,2020,3,31,,3.8,Unknown,-0.1,Unknown,1.9,Unknown,16.1,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,17.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-01,2020,4,1,,7.6,Unknown,0.3,Unknown,4.0,Unknown,14.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,15.0,Unknown,31.0,Unknown,45.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-02,2020,4,2,,7.5,Unknown,-2.7,Unknown,2.4,Unknown,15.6,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,15.0,Unknown,28.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-03,2020,4,3,,11.9,Unknown,-4.5,Unknown,3.7,Unknown,14.3,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,14.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-04,2020,4,4,,2.4,Unknown,-1.6,Unknown,0.4,Unknown,17.6,Unknown,0.0,Unknown,1.7,Unknown,0.4,Unknown,3.6,Unknown,9.0,Unknown,31.0,Unknown,52.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-05,2020,4,5,,5.7,Unknown,-4.2,Unknown,0.8,Unknown,17.2,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,8.0,Unknown,31.0,Unknown,35.0,Unknown
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-06,2020,4,6,,8.4,Unknown,-4.1,Unknown,2.2,Unknown,15.8,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,1.0,Unknown,28.0,M,42.0,M
-84.51,46.49,SAULT STE MARIE A,6057591,2020-04-07,2020,4,7,,4.7,Unknown,-2.5,Unknown,1.1,Unknown,16.9,Unknown,0.0,Unknown,3.0,Unknown,0.0,Unknown,3.0,Unknown,1.0,Unknown,28.0,M,42.0,M
